channel,message_id,date,text,has_media,media_type,media_path
ethio_brand_collection,6054,2025-04-19T09:00:06+00:00,"Skechers AF 02
size 40,41,42,43
Price 3300  birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6054.jpg
ethio_brand_collection,6053,2025-04-19T06:02:45+00:00,"Manladuo suede Chelsea boots  
size 39,40,41,42,43,44
Price 5400 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6053.jpg
ethio_brand_collection,6052,2025-04-18T09:20:29+00:00,"Nike Flywire 
size 40,41,42,43
Price 3700 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6052.jpg
ethio_brand_collection,6051,2025-04-18T06:02:57+00:00,"Morazora casual leather 
size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6051.jpg
ethio_brand_collection,6050,2025-04-17T09:01:53+00:00,"Columbia Trailstorm
size 40,41,42,43,44
Price 3800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6050.jpg
ethio_brand_collection,6049,2025-04-17T06:03:57+00:00,"Under Armour Maven Trek  
size 40,41,42,43,44
Price 4000 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6049.jpg
ethio_brand_collection,6048,2025-04-16T09:02:46+00:00,"Adidas Samba Double sole   
size 40,41,42,43,44
Price 3800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6048.jpg
ethio_brand_collection,6047,2025-04-16T06:01:11+00:00,"Manladuo suede Chelsea boots  
size 39,40,41,42,43,44
Price 5400 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6047.jpg
ethio_brand_collection,6046,2025-04-15T09:04:17+00:00,"Adidas D-Rose chi 2 
size 40,41,42,43,44
Price 3900 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6046.jpg
ethio_brand_collection,6045,2025-04-14T09:01:07+00:00,"Adidas Terrex Gore-Tex  
size 40,42,43,44,45
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6045.jpg
ethio_brand_collection,6044,2025-04-14T06:04:33+00:00,"Morazora casual leather 
size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6044.jpg
ethio_brand_collection,6043,2025-04-13T06:03:17+00:00,"‼️ እሁድ ሁሌም ክፍት ነን ‼️

Nike Zoom Vomero
size 40,41,42,43,44
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6043.jpg
ethio_brand_collection,6042,2025-04-12T12:05:03+00:00,"Manladuo suede Chelsea boots  
size 39,40,41,42,43,44
Price 5400 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6042.jpg
ethio_brand_collection,6041,2025-04-12T09:02:13+00:00,"Nike quest 4
Size 39,40,41,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6041.jpg
ethio_brand_collection,6040,2025-04-12T06:03:00+00:00,"Pristine 2 loafer leather  
size 40,41,42,43,44
Price 4800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6040.jpg
ethio_brand_collection,6039,2025-04-11T09:03:22+00:00,"Driving banquet leather shoes 
size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6039.jpg
ethio_brand_collection,6038,2025-04-11T06:00:22+00:00,"Adidas Samba OG 
size 40,41,42,43
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6038.jpg
ethio_brand_collection,6037,2025-04-10T09:00:48+00:00,"Piclse loafers leather
Size 39,40,41,42,43
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6037.jpg
ethio_brand_collection,6036,2025-04-10T06:04:50+00:00,"Skechers MAX  
Size 40,41,42,43,44
Price 3800  birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6036.jpg
ethio_brand_collection,6035,2025-04-09T09:02:48+00:00,"NB pure leather comfort 
Size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6035.jpg
ethio_brand_collection,6034,2025-04-09T06:02:25+00:00,"Nike Zoom Vomero
size 40,41,42,43,44
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6034.jpg
ethio_brand_collection,6033,2025-04-08T09:03:47+00:00,"G-designer leather  
size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6033.jpg
ethio_brand_collection,6032,2025-04-08T06:04:15+00:00,"Adidas Terrex Gore-Tex  
size 40,41,42,43,44,45
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6032.jpg
ethio_brand_collection,6031,2025-04-07T09:01:27+00:00,"Pristine 2 loafer leather  
size 39,40,41,42,43,44
Price 4800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6031.jpg
ethio_brand_collection,6030,2025-04-06T06:00:23+00:00,"‼️ እሁድ ሁሌም ክፍት ነን ‼️

Air Jordan 6 
Size 40,41,42,43
Price 3500  birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6030.jpg
ethio_brand_collection,6029,2025-04-05T09:03:58+00:00,"Columbia Trailstorm
size 40,41,42,43
Price 3800 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6029.jpg
ethio_brand_collection,6028,2025-04-05T06:02:17+00:00,"Driving banquet leather shoes 
size 39,40,41,42,43,44
Price 4200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6028.jpg
ethio_brand_collection,6027,2025-04-04T09:04:15+00:00,"Nike zoom react 1.0 
size 40,41,42,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6027.jpg
ethio_brand_collection,6026,2025-04-03T09:00:06+00:00,"Adidas Samba OG 
size 40,41,42,43
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6026.jpg
ethio_brand_collection,6025,2025-03-31T09:30:23+00:00,"Nike infinity flow 
size 40,41,42,43,44
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6025.jpg
ethio_brand_collection,6024,2025-03-30T10:40:06+00:00,"‼️ እሁድ ሁሌም ክፍት ነን ‼️

All star leather high 
Size 40,41,42,43
Price 3200 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6024.jpg
ethio_brand_collection,6023,2025-03-29T09:15:01+00:00,"Adidas duramo speed 
Size 40,41,42,43
Price 3600 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6023.jpg
ethio_brand_collection,6022,2025-03-29T06:11:40+00:00,"White Sandals  
Size 40,42,43,44
Price 1900 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6022.jpg
ethio_brand_collection,6021,2025-03-28T09:00:48+00:00,"Wesdenk leather comfort 
Size 42,43,44
Price 4500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6021.jpg
ethio_brand_collection,6020,2025-03-28T06:03:42+00:00,"Under armour Goretex
Size 40,41,43
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6020.jpg
ethio_brand_collection,6019,2025-03-27T12:03:26+00:00,"Nike infinity flow 
size 40,41,42,43,44
Price 3500 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6019.jpg
ethio_brand_collection,6018,2025-03-27T09:07:26+00:00,"Nike Just Do It
Size 39,40,41,42,43
Price 3400 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6018.jpg
ethio_brand_collection,6017,2025-03-26T09:02:26+00:00,"Adidas Spectur
Size 40,41,42,43
Price 3400 birr
📌አድራሻ-ሜክሲኮ ኮሜርስ ጀርባ መዚድ ፕላዛ የመጀመሪያ ደረጃ እንደወጡ 101 የቢሮ ቁጥር ያገኙናል or call 0920238243
                                    [EthioBrand](https://t.me/ethio_brand_collection) ✅",True,photo,..\..\data\raw\media\ethio_brand_collection_6017.jpg
Leyueqa,7614,2025-06-21T10:45:04+00:00,"🛍🛍USB Warm Coaster Heated Coffee Mug Portable Office Desk Portable Cup, Heater Coffee Mug Warmer Electric Cup Warmer (1 Pc)Description :- CUP WARMER PAD-- use at the office, home, dorm, and travel!

**price ****💵****1150 with delivery**✔️

🎁በተጨማሪ #ከ_1000_ብር በላይ የሆኑ
#ሁለት_ዕቃዎች በአንድዲሊቨሪ ግዜ  ሲያዙ ስጦታ እንልክለዎታለን 
T.me/Leyueqa ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
       
         0933334444 @LeMazez_z
📞   0944109295 @Lemaze_z
         0946242424 @Le_Mazez
   ✅አድራሻ
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B",True,document,
Leyueqa,7613,2025-06-21T08:12:16+00:00,,True,photo,..\..\data\raw\media\Leyueqa_7613.jpg
Leyueqa,7612,2025-06-21T08:12:16+00:00,,True,photo,..\..\data\raw\media\Leyueqa_7612.jpg
Leyueqa,7611,2025-06-21T08:12:16+00:00,"😊😊**SONIFER 5 IN1  HAND BLENDER 
**🤍**የተለያዩ ነገሮችን መፍጨት እና መደባለቅ የሚችል
**🤍**አንድ የእንቁላል መምቻ ያለው
**🤍**አንድ የሊጥ ማብኪያ ያለው  
**🤍**አንድ 600ml የሚይዝ ጆግ ያለው 
**🤍**የተለያዩ የህፃናት ምግቦችን ለመፍጨት የሚሆን
**🤍**የራሱ የሆነ ማስቀመጫ ያለው 
**🤍**ለማፅዳት እና ለአጠቃቀም ቀላል

 በ ****🤍****4700 ብር ከነፃ ዲሊቨሪ ጋር**💵

**በተጨማሪ **#ከ_1000_ብር** በላይ የሆኑ
**#ሁለት_ዕቃዎች** በአንድዲሊቨሪ ግዜ  ሲያዙ ስጦታ እንልክለዎታለን **
T.me/Leyueqa ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
       
   0933334444 @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez
   ✅አድራሻ
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B",True,photo,..\..\data\raw\media\Leyueqa_7611.jpg
Leyueqa,7605,2025-06-21T06:32:55+00:00,"☀️መብራት ሲጠፋብዎ አዲስ የእጅ ባትሪ በቻርጀር የሚሰራ
ለመያዝ ቀላል እና ቀልጠፍ ያለች
             
           💵**ዋጋ 1200ብር**💵

 📊**ያሉበት ድረስ በነፃ እናደርሳለን 
           ውስን ፍሬ ነው ያለው **⚠️

          0933334444 @LeMaze_z📞    0946242424 @Le_Mazez
          0944109295 @Lemaze_z",True,document,
Leyueqa,7604,2025-06-20T10:47:45+00:00,"🎁🎁🎁Portable Electric Lunch Box

⏩የኤሌክትሪክ ማሞቂያ ያለው የምሳ እቃ ♨️
⏩ከዚህ በኋላ የያዝኩት ምግብ ይቀዘቅዝብኛል ብለው አይስጉ

⭐️በቢሮዎ ውስጥ
⭐️ለልጆች ትምህርት ቤት
⭐️በማንኛዉም ሰአት በማንኛዉም ጊዜ ንፁ እና ትኩስ ምግብ ይመገቡ
✨ለ ህፃናትም ሆነ ለአዋቂዎች ምቹ ተደርጎ የተዘጋጀ

🧼ለማጽዳት ቀላል

🔥Cooking_Lunch_Box
⚡️#Material: Stainless Steel+ Plastic
⚡️#Power: 40W
⚡️#Voltage: 220V
⚡️#Capicity: 1.05L (Rice Box 0.6L, Dish Box 0.45L)

#Package_Includes
1× Lunch Box
1× Home Adapter
1× Car Adapter

🔴Available_Color: Blue, Green, 
                                 Orange, Red

**💵****ዋጋ፦  1,550 ብር ቦርሳ የለዉም****😀**** ****💵**


#ክፍያዎን_ ዕቃዉ _እጅዎ ሲደርስ_ከፈለጉ_በካሽ_አልያም_በሞባይል_ባንኪንግ_መፈፀም_ይችላሉ በተጨማሪ #ከ_1000_ብር በላይ የሚተመኑ #ሁለት_ዕቃዎችን_ ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
           
          
            0933334444 @LeMazez_z
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",True,document,
Leyueqa,7603,2025-06-20T08:11:08+00:00,"🔥🔥**Saachi አንጀት አርስ ስቶቭ ባለ  2 ተች ስቶቭ **
🔄An environmentally friendly and safe plate based on a light wave
💯Light wave technology
💯Safe and high Quality, ⛔️does not emit smoke and flame
Suitable for this product: cooking,
🙂can be roasted and steamed
This appliance can perform a variety of functions, including a multi-function plate Has a heating function

🟢ግዜዎን እና ጉልበትዎን የሚቆጥብ ፈጣን ስቶቭ
**
 ****🟢****ባለ 2 price **9500  Delivery Free #ክፍያዎን_ ዕቃዉ _እጅዎ ሲደርስ_በሞባይል_ባንኪንግ_መፈፀም_ይችላሉበተጨማሪ #ሁለት ዕቃዎችን ከ_1000_ብር በላይ የሚተመኑ  2 ዕቃዎችን_አንዴ  ሲገዙ ስጦታ እንልክለዎታለን 
            0933334444 @LeMazez_z
            0944109295 @Lemaze_z
            0946242424 @Le_Mazez",True,photo,..\..\data\raw\media\Leyueqa_7603.jpg
Leyueqa,7602,2025-06-20T06:11:37+00:00,"👉👉👉Super Stretch Silicon Lids ( 6 pack )

🔰የዕቃ መሸፈኛ ሲሊከን ፕላስቲኮች በተደጋጋሚ የምንጠቀምባቸዉ በተለያዩ ሳይዞች የቀረቡ የሚለጠጥ የማይቀደድ 

Kitchen + Home Silicone Stretch Lids  
Set of 6 Silicone Food Saver Covers 

🔰 Superior Quality  
🔰 Lids that fit 
🔰 Reusable 
🔰 Temperature Resistant  
🔰 Food Safe

        ዋጋ👉 450ብር
  
 **       በተጨማሪ ****#ከ_1000_ብር**** በላይ የሆኑ
****#ሁለት_ዕቃዎች**** በአንድዲሊቨሪ ግዜ  ሲያዙ ስጦታ እንልክለዎታለን 
🎁 ****T.me/Leyueqa**** 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ 
            ****0933334444**** ****@LeMazez_z****
            ****0944109295**** ****@Lemaze_z****
            ****0946242424**** ****@Le_Mazez****                           **",True,document,
Leyueqa,7601,2025-06-19T12:41:01+00:00,"🔝🔝🔝Saachi 3 in 1 ORIGINAL የጁስ+የቡና+የቅመም
➕1.6 litre high capacity plastic jar
➕2 speed control with pulse
➕Full safety switch
⚡️Powerful motor
⭐️Ultra sharp blade
✅Rotary switch for easy operate
🔻Plastic lined grinding mill

💵ዋጋ 2900  ከነፃ ዲሊቨሪ ጋር 💵

🔖**አድራሻ** 
🥇ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B

**ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ **
0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",True,photo,..\..\data\raw\media\Leyueqa_7601.jpg
Leyueqa,7599,2025-06-19T08:12:15+00:00,,True,photo,..\..\data\raw\media\Leyueqa_7599.jpg
Leyueqa,7598,2025-06-19T08:12:15+00:00,,True,photo,..\..\data\raw\media\Leyueqa_7598.jpg
Leyueqa,7597,2025-06-19T08:12:15+00:00,,True,photo,..\..\data\raw\media\Leyueqa_7597.jpg
Leyueqa,7596,2025-06-19T08:12:15+00:00,,True,photo,..\..\data\raw\media\Leyueqa_7596.jpg
Leyueqa,7595,2025-06-19T08:12:15+00:00,"🔝🔝🔝🔝Bamboo Trey
  3pc ✅
**Price✅ 3300 ከነፃ ዲሊቨሪ ጋር**
            0933334444 @LeMazez_z 
            0946242424 @Le_Mazez
            0944109295 @Lemaze_z
#ክፍያዎን_በሞባይል_ባንኪንግ_መፈፀምም_ይችላሉ በተጨማሪ #ከ_1000_ብር** በላይ** የሆኑ
#ሁለት_ዕቃዎች ሲገዙ ስጦታ እንልክለዎታለን 
🎁 T.me/Leyueqa 👈ቻናላችንን ለጓደኛዎ ሸር ማድረግዎን አይርሱ   ",True,photo,..\..\data\raw\media\Leyueqa_7595.jpg
Leyueqa,7594,2025-06-19T05:45:13+00:00,"🛡🛡🛡ዉሃ ስርገትን ወደ ፍራሽ ዉስጥ እንዳይገባ እና አላስፈላጊ ሽታን እንዲሁም ድካምን የሚከላከል አንሶላ Mattress PROTECTOR POLYESTER MICROFIBER 

✔️ለ 1.50
✔️ለ 1.80

**ከነፃ ዲሊቨሪ ጋር** 3500 ብር 💵💵

  📌📌📌አድራሻ
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B

ባሉበት  ያለተጨማሪ ክፍያ ማዘዝ ይችላሉ 
0933334444 @LeMazez_z
0946242424 @Le_Mazez
0944109295 @Lemaze_z",True,document,
Leyueqa,7593,2025-06-18T11:03:35+00:00,"💙💙💙💙💙💙💙 
Kitchen Oil proof Stickers
ለኪችንዎ ግርማሞገስ የሚያላብስ ኪችንዎን ፅድት የሚያደርግ 
⭐️ለመሳቢያ ፣ ለካቢኔ ፣ ለኩሽና ፣ ለስላሳ የእንጨት ገጽና ግድግዳ ላይ የሚለጠፍ  በራሱ የሚጣበቅ  ውሃ የማያሳልፍ (Waterproof) የሆነ

⭐️ስፋት 60cm×5meter ሜትር 
ዋጋ 1200  ብር  ሲያዙ ነፃ ዲሊቨሪ

⭐️ሙቀትንእና እርጥበትን የሚቋቋም ለማፅዳት ቀላል

   0933334444 @LeMazez_z
   0944109295 @Lemaze_z
   0946242424 @Le_Mazez
   🔺አድራሻ
⭕️ቁጥር 1 ልደታ ወደ ባልቻ ሆስፒታል ገባ ብሎ  አህመድ ህንፃ ላይ 1ኛፎቅ 114B",True,document,
